,word,tag
11882,Shanae,n----s
11883,Baker-Brice,n----s
11884, þrjátíu og sex,ta
11885,skástrik,pa
11886, fjögur,ta
11887,fráköst,nhfn
11888,skástrik,pa
11889, sex,ta
11890,stoðsendingar,nvfn
11891,",",pk
11892,Lele,n----s
11893,Hardy,n----s
11894, tuttugu og þrjú,ta
11895,skástrik,pa
11896, tuttugu og fjögur,ta
11897,fráköst,nhfn
11898,",",pk
11899,Petrúnella,nven-s
11900,Skúladóttir,nven-s
11901, ellefu,ta
11902,",",pk
11903,Ólöf,nven-s
11904,Helga,nven-s
11905,Pálsdóttir,nven-s
11906, átta,ta
11907,",",pk
11908,Harpa,nven-s
11909,Hallgrímsdóttir,nven-s
11910, sex <sil> sex,ta
11911,fráköst,nhfn
11912,",",pk
11913,Ína,nven-s
11914,María,nven-s
11915,Einarsdóttir,nven-s
11916, fimm,ta
11917,",",pk
11918,Ingibjörg,nven-s
11919,Elva,nven-s
11920,Vilbergsdóttir,nven-s
11921, fjögur <sil> fjögur,ta
11922,fráköst,nhfo
11923,",",pk
11924,Ásdís,nven-s
11925,Vala,nven-s
11926,Freysdóttir,nven-s
11927,núll,ta
11928,",",pk
11929,Erna,nven-s
11930,Hákonardóttir,nven-s
11931,núll,ta
11932,",",pk
11933,Eyrún,nven-s
11934,Líf,nven-s
11935,Sigurðardóttir,nven-s
11936,núll,ta
11937,",",pk
11938,Salbjörg,nven-s
11939,Sævarsdóttir,nven-s
11940,núll,ta
11941,skástrik,pa
11942, fjögur,ta
11943,fráköst,nhfo
11944,Þriðji,lkenvf
11945,leikhluti,nken
11946,var,sfg3eþ
11947,jafn,lkensf
11948,og,c
11949,einkenndist,sfm3eþ
11950,af,af
11951,fínni,lveþsf
11952,baráttu,nveþ
11953,og,c
11954,þegar,c
11955,honum,fpkeþ
11956,lauk,sfg3eþ
11957,var,sfg3eþ
11958,staðan,nveng
11959, fjörutíu og átta,ta
11960,,m
11961, þrjátíu og einni,ta
11962,Keflavík,nveþ-s
11963,í,af
11964,vil,nheo
11965,og,c
11966,fóru,sfg3fþ
11967,þessar,favfn
11968, tíu,ta
11969,mínútur,nvfn
11970, sextán,ta
11971,,m
11972, sextán,ta
11973,en,c
11974,Njarðvíkingar,nkfn-s
11975,urðu,sfg3fþ
11976,að,cn
11977,gera,sng
11978,betur,aam
11979,til,af
11980,að,cn
11981,komast,snm
11982,nærri,af
11983,Keflavík,nveþ-s
11984,í,af
11985,fjórða,lkeþvf
11986,og,c
11987,síðasta,lkeþve
11988,leikhluta,nkeþ
11989,.,pl
11990,Snemma,aa
11991,í,af
11992,fjórða,lkeþvf
11993,leikhluta,nkeþ
11994,minnkaði,sfg3eþ
11995,Hreggviður,nken-s
11996,Magnússon,nken-s
11997,muninn,nkeog
11998,í,af
11999, áttatíu og fjögur,ta
12000,,m
12001, sjötíu og eitt,ta
12002,en,c
12003,þar,aa
12004,skildu,sfg3fþ
12005,leiðir,nvfo
12006,svo,aa
12007,um,aa
12008,munaði,svg3eþ
12009,.,pl
12010,Lið,nhen
12011,Njarðvíkur,nvee-s
12012,féll,sfg3eþ
12013,úr,af
12014,keppni,nveþ
12015,eftir,af
12016,stórt,lheosf
12017,tap,nheo
12018,gegn,af
12019,Hamri,nkeþ-s
12020,",",pk
12021, áttatíu og eitt,ta
12022,,m
12023, fimmtíu,ta
12024,.,pl
12025,Jafnt,aa
12026,var,sfg3eþ
12027,nánast,aae
12028,á,af
12029,öllum,fovfþ
12030,tölum,nvfþ
12031,í,af
12032,leiknum,nkeþg
12033,",",pk
12034,og,c
12035,var,sfg3eþ
12036,staðan,nveng
12037,í,af
12038,hálfleik,nkeþ
12039, fimmtíu og eitt,ta
12040,,m
12041, fimmtíu og eitt,ta
12042,.,pl
12043,Ásamt,af
12044,því,fpheþ
12045,að,cn
12046,"""",pg
12047,T V,e
12048,Guide,e
12049,"""",pg
12050,nefndi,sfg3eþ
12051,Caruso,n----s
12052,sem,ct
12053,einn,tfken
12054,af,af
12055, sex,ta
12056,nýju,lvfþvf
12057,stjörnum,nvfþ
12058, nítján hundruð níutíu og þrjú,ta
12059,,m
12060, níutíu og fjögurra,ta
12061,tímabilsins,nheeg
12062,.,pl
12063,Grindavík-Stjarnan,nven-s
12064, áttatíu og sjö,ta
12065,,m
12066, sextíu og sjö,ta
12067,(,pa
12068, sautján,ta
12069,,m
12070, tólf,ta
12071,",",pk
12072, tuttugu og átta,ta
12073,,m
12074, tuttugu og fimm,ta
12075,",",pk
12076, tuttugu og fjögur,ta
12077,,m
12078, fimmtán,ta
12079,",",pk
12080, átján,ta
12081,,m
12082, fimmtán,ta
12083,),pa
12084,Mósebók,nven-s
12085, ellefu,ta
12086,,pa
12087, fimm,ta
12088,",",pk
12089,benda,sfg3fn
12090,til,af
12091,laukræktunar,nvee
12092,fyrir,af
12093, þrjú þúsund,ta
12094,árum,nhfþ
12095,í,af
12096,Egyptalandi,nheþ-s
12097,hinu,gheþ
12098,forna,lheþvf
12099,og,c
12100,á,af
12101,sama,fbkeþ
12102,tíma,nkeþ
12103,var,sfg3eþ
12104,ræktaður,sþgken
12105,blaðlaukur,nken
12106,og,c
12107,hvítlaukur,nken
12108,.,pl
12109,Keflavík,nven-s
12110,:,pa
12111,Ariana,n----s
12112,Moorer,n----s
12113, átján <sil> sjö,ta
12114,fráköst,nhfn
12115,",",pk
12116,Emelía,nven-s
12117,Ósk,nven-s
12118,Gunnarsdóttir,nven-s
12119, þrettán <sil> fjögur,ta
12120,fráköst,nhfo
12121,",",pk
12122,Birna,nven-s
12123,Valgerður,nven-s
12124,Benónýsdóttir,nven-s
12125, tólf <sil> fjögur,ta
12126,fráköst,nhfo
12127,",",pk
12128,Irena,nven-s
12129,Sól,nven-s
12130,Jónsdóttir,nven-s
12131, níu,ta
12132,",",pk
12133,Thelma,nven-s
12134,Dís,nven-s
12135,Ágústsdóttir,nven-s
12136, átta <sil> fjögur,ta
12137,fráköst,nhfo
12138,",",pk
12139,Þóranna,nven-s
12140,Kika,n----s
12141,Hodge-Carr,n----s
12142, átta,ta
12143,",",pk
12144,Erna,nven-s
12145,Hákonardóttir,nven-s
12146, þrjú,ta
12147,",",pk
12148,Salbjörg,nven-s
12149,Ragna,nven-s
12150,Sævarsdóttir,nven-s
12151, tvö <sil> átta,ta
12152,fráköst,nhfo
12153,",",pk
12154,Katla,nven-s
12155,Rún,nven-s
12156,Garðarsdóttir,nven-s
12157, tvö,ta
12158,",",pk
12159,Svanhvít,nven-s
12160,Ósk,nven-s
12161,Snorradóttir,nven-s
12162, eitt,ta
12163,",",pk
12164,Elsa,nven-s
12165,Albertsdóttir,nven-s
12166,núll,ta
12167,skástrik,pa
12168, fjögur,ta
12169,fráköst,nhfo
12170,.,pl
12171,Keflavík-Haukar,nven-s
12172, sjötíu og sex,ta
12173,,m
12174, sextíu og átta,ta
12175,(,pa
12176, sautján,ta
12177,,m
12178, sautján,ta
12179,",",pk
12180, átján,ta
12181,,m
12182, tuttugu,ta
12183,",",pk
12184, tuttugu og fimm,ta
12185,,m
12186, nítján,ta
12187,",",pk
12188, sextán,ta
12189,,m
12190, tólf,ta
12191,),pa
12192,Keflavík,nveþ-s
12193,:,pa
12194,Hörður,nken-s
12195,Axel,nken-s
12196,Vilhjálmsson,nken-s
12197, tuttugu og fjögur <sil> tíu,ta
12198,fráköst,nhfn
12199,skástrik,pa
12200, sex,ta
12201,stoðsendingar,nvfn
12202,",",pk
12203,Amin,n----s
12204,Khalil,n----s
12205,Stevens,n----s
12206, sextán,ta
12207,skástrik,pa
12208, fjórtán,ta
12209,fráköst,nhfn
12210,",",pk
12211,Reggie,n----s
12212,Dupree,n----s
12213, fimmtán <sil> sex,ta
12214,fráköst,nhfn
12215,skástrik,pa
12216, fimm,ta
12217,stoðsendingar,nvfn
12218,",",pk
12219,Magnús,nken-s
12220,Már,nken-s
12221,Traustason,nken-s
12222, átta <sil> sex,ta
12223,fráköst,nhfo
12224,",",pk
12225,Guðmundur,nken-s
12226,Jónsson,nken-s
12227, fimm,ta
12228,",",pk
12229,Davíð,nken-s
12230,Páll,nken-s
12231,Hermannsson,nken-s
12232, fjögur,ta
12233,",",pk
12234,Daði,nken-s
12235,Lár,nken-s
12236,Jónsson,nken-s
12237, fjögur,ta
12238,",",pk
12239,Elvar,nken-s
12240,Snær,nken-s
12241,Guðjónsson,nken-s
12242,núll,ta
12243,",",pk
12244,Arnór,nken-s
12245,Sveinsson,nken-s
12246,núll,ta
12247,",",pk
12248,Kristján,nken-s
12249,Örn,nken-s
12250,Rúnarsson,nken-s
12251,núll,ta
12252,",",pk
12253,Arnór,nken-s
12254,Ingi,nken-s
12255,Ingvason,nken-s
12256,núll,ta
12257,",",pk
12258,Ágúst,nken-s
12259,Orrason,nken-s
12260,núll,ta
12261,.,pl
12262,Mikil,lvensf
12263,eljusemi,nven
12264,hjá,af
12265,Grindavík,nveþ-s
12266,að,cn
12267,neita,sng
12268,að,cn
12269,játa,sng
12270,sig,fpveo
12271,sigraðar,lvfosf
12272,í,af
12273,einvíginu,nheþg
12274,eftir,af
12275,að,cn
12276,hafa,sng
12277,lent,sþghen
12278, tvö,ta
12279,,m
12280,núll,ta
12281,undir,aa
12282,gegn,af
12283,nýliðum,nkfþ
12284,K R,n----s
12285,og,c
12286,munu,sfg3fn
12287,liðin,nhfng
12288,mætast,snm
12289,í,af
12290,oddaleik,nkeþ
12291,í,af
12292,Vesturbænum,nkeþgs
12293,næstkomandi,lkeoof
12294,þriðjudag,nkeo
12295,klukkan,nveng
12296, fimmtán fimmtán,ta
12297,Mersenne-frumtala,nven
12298,er,sfg3en
12299,frumtala,nven
12300,á,af
12301,forminu,nheþg
12302,(,pa
12303, tvö,ta
12304,,m
12305, eitt,ta
12306,),pa
12307,",",pk
12308,þar,aa
12309,sem,c
12310,p,nhen
12311,er,sfg3en
12312,frumtala,nven
12313,.,pl
12314,Heimamenn,nkfng
12315,í,af
12316,Úrugvæ,nveþ-s
12317,unnu,sfg3fþ
12318,H M,n----s
12319,með,af
12320,því,fpheþ
12321,að,cn
12322,vinna,sng
12323,Argentínu,nveo-s
12324,í,af
12325,úrslitaleik,nkeþ
12326, fjögur,ta
12327,,m
12328, tvö,ta
12329,og,c
12330,þeir,fpkfn
12331,urðu,sfg3fþ
12332,heimsmeistarar,nkfn
12333,fyrst,aae
12334,allra,fohfe
12335,liða,nhfe
12336,.,pl
12337,Grindvíkingar,nkfn-s
12338,unnu,sfg3fþ
12339,góðan,lkeosf
12340,heimasigur,nkeo
12341,gegn,af
12342,Snæfelli,nheþ-s
12343,og,c
12344,urðu,sfg3fþ
12345,lokatölur,nvfn
12346,í,af
12347,þeim,fakeþ
12348,leik,nkeþ
12349,hundrað og tíu,ta
12350,,m
12351,hundrað og tvö,ta
12352,.,pl
12353,Björn,nken-s
12354,Axel,nken-s
12355,Guðjónsson,nken-s
12356,jók,sfg3eþ
12357,forystuna,nveog
12358,í,af
12359, eitt,ta
12360,,m
12361, þrjú,ta
12362,og,c
12363,Njarðvíkingar,nkfn-s
12364,alsælir,lkfnsf
12365,með,af
12366,stöðuna,nveog
12367,.,pl
12368,K R,n----s
12369,:,pa
12370,Jón,nken-s
12371,Arnór,nken-s
12372,Stefánsson,nken-s
12373, tuttugu og fjögur <sil> fimm,ta
12374,fráköst,nhfn
12375,",",pk
12376,Brynjar,nken-s
12377,Þór,nken-s
12378,Björnsson,nken-s
12379, átján <sil> fimm,ta
12380,fráköst,nhfo
12381,skástrik,pa
12382, sex,ta
12383,stoðsendingar,nvfn
12384,",",pk
12385,Philip,n----s
12386,Alawoya,n----s
12387, fjórtán <sil> tíu,ta
12388,fráköst,nhfn
12389,skástrik,pa
12390, fimm,ta
12391,stoðsendingar,nvfn
12392,",",pk
12393,Kristófer,nken-s
12394,Acox,n----s
12395, níu <sil> þrettán,ta
12396,fráköst,nhfn
12397,",",pk
12398,Sigurður,nken-s
12399,Á,ks
12400,Þorvaldsson,nken-s
12401, átta,ta
12402,",",pk
12403,Darri,nken-s
12404,Hilmarsson,nken-s
12405, sjö <sil> fimm,ta
12406,fráköst,nhfo
12407,",",pk
12408,Pavel,n----s
12409,Ermolinskij,n----s
12410, fimm,ta
12411,",",pk
12412,Þórir,nken-s
12413,Guðmundur,nken-s
12414,Þorbjarnarson,nken-s
12415, fjögur <sil> fjögur,ta
12416,fráköst,nhfo
12417,",",pk
12418,Vilhjálmur,nken-s
12419,Kári,nken-s
12420,Jensson,nken-s
12421,núll,ta
12422,",",pk
12423,Snorri,nken-s
12424,Hrafnkelsson,nken-s
12425,núll,ta
12426,",",pk
12427,Arnór,nken-s
12428,Hermannsson,nken-s
12429,núll,ta
12430,",",pk
12431,Orri,nken-s
12432,Hilmarsson,nken-s
12433,Njarðvík,nven-s
12434,:,pa
12435,Lele,n----s
12436,Hardy,n----s
12437, þrjátíu og þrjú,ta
12438,skástrik,pa
12439, átján,ta
12440,fráköst,nhfn
12441,",",pk
12442,Shanae,n----s
12443,Baker-Brice,n----s
12444, átján <sil> ellefu,ta
12445,fráköst,nhfn
12446,",",pk
12447,Salbjörg,nven-s
12448,Sævarsdóttir,nven-s
12449, þrettán <sil> sex,ta
12450,fráköst,nhfn
12451,",",pk
12452,Ólöf,nven-s
12453,Helga,nven-s
12454,Pálsdóttir,nven-s
12455, fimm <sil> sex,ta
12456,fráköst,nhfo
12457,",",pk
12458,Petrúnella,nven-s
12459,Skúladóttir,nven-s
12460, fjögur,ta
12461,",",pk
12462,Ína,nven-s
12463,María,nven-s
12464,Einarsdóttir,nven-s
12465, tvö,ta
12466,",",pk
12467,Andrea,nven-s
12468,Björt,nven-s
12469,Ólafsdóttir,nven-s
12470,núll,ta
12471,",",pk
12472,Ingibjörg,nven-s
12473,Elva,nven-s
12474,Vilbergsdóttir,nven-s
12475,núll,ta
12476,skástrik,pa
12477, fjögur,ta
12478,fráköst,nhfo
12479,",",pk
12480,Harpa,nven-s
12481,Hallgrímsdóttir,nven-s
12482,núll,ta
12483,skástrik,pa
12484, fimm,ta
12485,fráköst,nhfo
12486,",",pk
12487,Eyrún,nven-s
12488,Líf,nven-s
12489,Sigurðardóttir,nven-s
12490,núll,ta
12491,",",pk
12492,Erna,nven-s
12493,Hákonardóttir,nven-s
12494,núll,ta
12495,",",pk
12496,Ásdís,nven-s
12497,Vala,nven-s
12498,Freysdóttir,nven-s
12499,núll,ta
12500,.,pl
12501,Keflavík,nven-s
12502,:,pa
12503,Carmen,n----s
12504,Tyson-Thomas,n----s
12505, þrjátíu og þrjú,ta
12506,skástrik,pa
12507, fimmtán,ta
12508,fráköst,nhfn
12509,",",pk
12510,Birna,nven-s
12511,Ingibjörg,nven-s
12512,Valgarðsdóttir,nven-s
12513, þrettán <sil> fimm,ta
12514,fráköst,nhfo
12515,",",pk
12516,Sara,nven-s
12517,Rún,nven-s
12518,Hinriksdóttir,nven-s
12519, þrettán <sil> fimm,ta
12520,fráköst,nhfo
12521,skástrik,pa
12522, fimm,ta
12523,stoðsendingar,nvfn
12524,",",pk
12525,Lovísa,nven-s
12526,Falsdóttir,nven-s
12527, sjö,ta
12528,",",pk
12529,Sandra,nven-s
12530,Lind,nven-s
12531,Þrastardóttir,nven-s
12532, sex <sil> sex,ta
12533,fráköst,nhfo
12534,",",pk
12535,Ingunn,nven-s
12536,Embla,nven-s
12537,Kristínardóttir,nven-s
12538, fimm,ta
12539,",",pk
12540,Marín,nven-s
12541,Laufey,nven-s
12542,Davíðsdóttir,nven-s
12543, fjögur <sil> átta,ta
12544,fráköst,nhfo
12545,",",pk
12546,Thelma,nven-s
12547,Dís,nven-s
12548,Ágústsdóttir,nven-s
12549, fjögur <sil> fjögur,ta
12550,fráköst,nhfo
12551,",",pk
12552,Bríet,nven-s
12553,Sif,nven-s
12554,Hinriksdóttir,nven-s
12555, þrjú,ta
12556,",",pk
12557,Hallveig,nven-s
12558,Jónsdóttir,nven-s
12559, tvö,ta
12560,",",pk
12561,Emelía,nven-s
12562,Ósk,nven-s
12563,Gunnarsdóttir,nven-s
12564,núll,ta
12565,",",pk
12566,Elfa,nven-s
12567,Falsdottir,nken-s
12568,núll,ta
12569,.,pl
12570,Staðan,nveng
12571, fimmtíu og fjögur,ta
12572,,m
12573, fjörutíu og eitt,ta
12574,í,af
12575,hálfleik,nkeþ
12576,.,pl
12577,Hayward,n----s
12578,Fain,n----s
12579,var,sfg3eþ
12580,ekki,aa
12581,hættur,sþgken
12582,því,fpheþ
12583,í,af
12584,upphafi,nheþ
12585,annars,lkeesf
12586,leikhluta,nkee
12587,setti,sfg3eþ
12588,hann,fpken
12589,þrist,nkeo
12590,um,af
12591,leið,nveo
12592,og,c
12593,skotklukkan,nveng
12594,rann,sfg3eþ
12595,sitt,feheo
12596,skeið,nheo
12597,og,c
12598,Haukar,nkfn-s
12599,leiddu,sfg3fþ
12600, tuttugu og átta,ta
12601,,m
12602, átján,ta
12603,.,pl
12604,Evrópukeppni,nven-s
12605,félagsliða,nhfe
12606,í,af
12607,knattspyrnu,nveþ
12608, nítján hundruð sjötíu og tvö,ta
12609,enn,aa
12610,tapaði,sfg3eþ
12611,þá,aa
12612,fyrir,af
12613,Glasgow,n----s
12614,Rangers,n----s
12615, tvö,ta
12616,,m
12617, þrjú,ta
12618,.,pl
12619,Allah,n----s
12620,hatar,sfg3en
12621,heiðingja,nkfo
12622,og,c
12623,segir,sfg3en
12624,þá,fpkfo
12625,munu,sng
12626,dvelja,sng
12627,að,af
12628,eilífu,lheþsf
12629,í,af
12630,Helvíti,nheþ-s
12631,(,pa
12632,Kóran,nvengs
12633, tvö,ta
12634,,pa
12635, tvö hundruð fimmtíu og sjö,ta
12636,",",pk
12637, þrjú þrjátíu og eitt,ta
12638,-,m
12639, þrjátíu og tvö,ta
12640,",",pk
12641, fjögur,ta
12642,,pa
12643, áttatíu og níu,ta
12644,",",pk
12645, fimm fimmtíu og eitt,ta
12646,",",pk
12647, níu,ta
12648,,pa
12649, sjötíu og eitt,ta
12650,",",pk
12651, sextíu,ta
12652,,pa
12653, fjögur,ta
12654,),pa
12655,.,pl
12656,Keflavíkurstúlkur,nvfn-s
12657,sitja,sfg3fn
12658,nú,aa
12659,á,af
12660,toppi,nkeþ
12661, fyrstu,ta
12662,deildar,nvee
12663,kvenna,nvfe
12664,í,af
12665,knattspyrnu,nveþ
12666,eftir,af
12667,öruggan,lkeosf
12668, fjögur,ta
12669,,m
12670, einn,ta
12671,heimasigur,nkeo
12672,á,af
12673,liði,nheþ
12674,Fjarðarbyggðar,nvee-s
12675,skástrik,pa
12676,Leiknis,nkee-s
12677,.,pl
12678,Lokastaðan,nveng
12679,var,sfg3eþ
12680,því,aa
12681, eitt,ta
12682,,pa
12683, eitt,ta
12684,jafntefli,nhen
12685,.,pl
12686,Staðan,nveng
12687,í,af
12688,einvíginu,nheþg
12689,er,sfg3en
12690,því,aa
12691, tvö,ta
12692,,m
12693, eitt,ta
12694,fyrir,af
12695,K R,n----s
12696,og,c
12697,fer,sfg3en
12698,næsti,lkenve
12699,leikur,nken
12700,fram,aa
12701,á,af
12702,mánudaginn,nkeog
12703,kemur,sfg3en
12704,í,af
12705,Toyotahöllinni,nveþgs
12706,.,pl
12707,Elvar,nken-s
12708,Friðriksson,nken-s
12709,skoraði,sfg3eþ
12710,svo,aa
12711,síðustu,lhfove
12712, fjögur,ta
12713,stig,nhfo
12714,Njarðvíkinga,nkfe-s
12715,og,c
12716,innsiglaði,sfg3eþ
12717, áttatíu og þrjú,ta
12718,,m
12719, áttatíu og einn,ta
12720,sigur,nkeo
12721,Njarðvíkinga,nkfe-s
12722,.,pl
12723,Lokastaðan,nveng
12724, sextíu og fjögur,ta
12725,,pa
12726, sjötíu og fjögur,ta
12727,þar,aa
12728,sem,c
12729,Keflvíkingar,nkfn-s
12730,gerðu,sfg3fþ
12731,nánast,aae
12732,út,aa
12733,um,af
12734,leikinn,nkeog
12735,í,af
12736,fyrsta,lkeþve
12737,leikhluta,nkeþ
12738,",",pk
12739,sem,ct
12740,þeir,fpkfn
12741,sigruðu,sfg3fþ
12742,með,af
12743, tuttugu og einu,ta
12744,stigi,nheþ
12745,.,pl
12746,Fjórði,lkenvf
12747,leikhluti,nken
12748,var,sfg3eþ
12749,skemmtilegur,lkensf
12750,og,c
12751,fjörugur,lkensf
12752,og,c
12753,reyndu,sfg3fþ
12754,leikmenn,nkfn
12755,Ármanns,nkee-s
12756,af,af
12757,öllum,fokeþ
12758,krafti,nkeþ
12759,að,cn
12760,minnka,sng
12761,muninn,nkeog
12762,og,c
12763,komast,snm
12764,aftur,aa
12765,inn,aa
12766,í,af
12767,leikinn,nkeog
12768,en,c
12769,Í G,nkfn-s
12770,-menn,nkfn
12771,héldu,sfg3fþ
12772,þeim,fpkfþ
12773,ávallt,aa
12774,um,aa
12775, átta,ta
12776,,m
12777, tólf,ta
12778,stigum,nhfþ
12779,frá,af
12780,sér,fpkfþ
12781,og,c
12782,kláruðu,sfg3fþ
12783,leikinn,nkeog
12784,með,af
12785,öruggum,lkeþsf
12786,sigri,nkeþ
12787, áttatíu og þrjú,ta
12788,,m
12789, sjötíu og fjögur,ta
12790,.,pl
12791,Njarðvíkingar,nkfn-s
12792,unnu,sfg3fþ
12793,stórsigur,nkeo
12794,á,af
12795,Í H,n-eþ-s
12796,skástrik,pa
12797,H V,n----s
12798,",",pk
12799, fjögur,ta
12800,,m
12801,núll,ta
12802,á,af
12803,Njarðtaksvellinum,nkeþgs
12804,og,c
12805,Víðir,nken-s
12806,lögðu,sfg3fþ
12807,K S,n----s
12808,skástrik,pa
12809,Leiftur,nheo-s
12810,á,af
12811,Garðsvelli,nkeþ-s
12812,á,aa
12813,meðan,c
12814,Reynir,nken-s
12815,tapaði,sfg3eþ
12816, þrjú,ta
12817,,m
12818,núll,ta
12819,fyrir,af
12820,Magna,nkeþ-s
12821,á,af
12822,Grenivík,nveþ-s
12823,.,pl
12824,Lokatölur,nvfn
12825,leiksins,nkeeg
12826,voru,sfg3fþ
12827, sjötíu og fjögur,ta
12828,,m
12829, áttatíu og eitt,ta
12830,fyrir,af
12831,Keflavík,nveo-s
12832,.,pl
12833,Hart,aa
12834,barist,sþmhen
12835,og,c
12836,sterkur,lkensf
12837,varnarleikur,nken
12838,en,c
12839,stigaskorið,nheng
12840,nokkuð,fohen
12841,eðlilegt,lhensf
12842,og,c
12843,Njarðvíkingar,nkfn-s
12844,leiddu,sfg3fþ
12845, þrjátíu og tvö,ta
12846,,pa
12847, þrjátíu og níu,ta
12848,í,af
12849,hálfleik,nkeþ
12850,.,pl
12851,Fjölnir-Njarðvík,nken-s
12852, sextíu og þrjú,ta
12853,,m
12854, sjötíu og fjórar,ta
12855,Keflavíkurkonur,nvfn-s
12856,rúlluðu,sfg3fþ
12857,yfir,af
12858,vesturbæjarliðið,nheog
12859,",",pk
12860, níutíu og tvö,ta
12861,,m
12862, fjörutíu og níu,ta
12863,.,pl
12864,Grindavík,nven-s
12865,tapaði,sfg3eþ
12866,með,af
12867,einu,tfheþ
12868,marki,nheþ
12869,",",pk
12870, eitt,ta
12871,,m
12872,núll,ta
12873,",",pk
12874,en,c
12875,markið,nheng
12876,kom,sfg3eþ
12877,ekki,aa
12878,fyrr,aam
12879,en,c
12880,aðeins,aa
12881, fjórar,ta
12882,mínútur,nvfn
12883,voru,sfg3fþ
12884,til,af
12885,leiksloka,nhfe
12886,.,pl
12887,Í,af
12888,Borgarnesi,nheþ-s
12889,sóttu,sfg3fþ
12890,Njarðvíkingar,nkfn-s
12891,góðan,lkeosf
12892,sigur,nkeo
12893,á,af
12894,Skallagrími,nkeþ-s
12895,",",pk
12896, níutíu og sex,ta
12897,,m
12898,hundrað og átta,ta
12899,en,c
12900,Njarðvíkingar,nkfn-s
12901,leiddu,sfg3fþ
12902,allann,fokeo
12903,leikinn,nkeog
12904,og,c
12905,höfðu,sfg3fþ
12906, tíu,ta
12907,til,af
12908, tólf,ta
12909,stiga,nhfe
12910,forystu,nveo
12911,nánast,aae
12912,frá,af
12913,byrjun,nveþ
12914,til,af
12915,enda,nkee
12916,.,pl
12917, ellefti,ta
12918,þáttur,nken
12919,-,m
12920, tuttugasta og annan,ta
12921,nóvember,nkeo
12922, tvö þúsund og þrettán,ta
12923,skástrik,pa
12924,Reykjanesbær,nken-s
12925,hundrað og fimm,ta
12926,,m
12927, þrjátíu og níu,ta
12928,Garðabær,nken-s
12929,Lokatölur,nvfn
12930,urðu,sfg3fþ
12931, sex,ta
12932,,m
12933, þrjú,ta
12934,fyrir,af
12935,Reynismenn,nkfo-s
12936,en,c
12937,staðan,nveng
12938,var,sfg3eþ
12939, eitt,ta
12940,,m
12941, eitt,ta
12942,í,af
12943,hálfleik,nkeþ
12944,.,pl
12945,voru,sfg3fþ
12946,eftir,aa
12947,var,sfg3eþ
12948,jafnt,lhensf
12949, níutíu og tvö,ta
12950,,m
12951, níutíu og tvö,ta
12952,.,pl
12953,Eiður,nken-s
12954,skoraði,sfg3eþ
12955,einnig,aa
12956,mark,nheo
12957,gegn,af
12958,Fulham,n----s
12959,í,af
12960,F A,n----s
12961,Cup,e
12962,en,c
12963,sá,faken
12964,leikur,nken
12965,endaði,sfg3eþ
12966, þrjú,ta
12967,,m
12968, eitt,ta
12969,fyrir,af
12970,Tottenham,n----s
12971,.,pl
12972,Keflavík,nven-s
12973,sigraði,sfg3eþ
12974, sex,ta
12975,,m
12976, fimm,ta
12977,en,c
12978,sigurmarkið,nheng
12979,kom,sfg3eþ
12980,þegar,c
12981,innan,aa
12982,við,aa
12983,mínúta,nven
12984,var,sfg3eþ
12985,eftir,aa
12986,.,pl
12987,Lokastaða,nven
12988,kvöldsins,nheeg
12989, sjötíu og þrjú,ta
12990,,pa
12991, sextíu og tvö,ta
12992,segir,sfg3en
12993,lítið,lheosf
12994,um,af
12995,gang,nkeo
12996,leiksins,nkeeg
12997,því,fpheþ
12998,Haukar,nkfn-s
12999,voru,sfg3fþ
13000,yfir,aa
13001,nánast,aae
13002,allan,fokeo
13003,leikinn,nkeog
13004,og,c
13005,leikurinn,nkeng
13006,hnífjafn,lkensf
13007,fram,aa
13008,á,af
13009,síðustu,lvfove
13010, tvær,ta
13011,mínútur,nvfo
13012,leiksins,nkeeg
13013,en,c
13014,þá,aa
13015,virtust,sfm3fþ
13016,Haukar,nkfn-s
13017,fara,sng
13018,í,af
13019,lás,nkeo
13020,og,c
13021,Keflavík,nven-s
13022,kláraði,sfg3eþ
13023,leikinn,nkeog
13024,.,pl
13025,Grindavík,nveþ-s
13026,:,pa
13027,Þorleifur,nken-s
13028,Ólafsson,nken-s
13029, sautján,ta
13030,",",pk
13031,Giordan,n----s
13032,Watson,n----s
13033, sautján <sil> fimm,ta
13034,fráköst,nhfo
13035,skástrik,pa
13036, níu,ta
13037,stoðsendingar,nvfn
13038,",",pk
13039,J'Nathan,n----s
13040,Bullock,n----s
13041, þrettán <sil> sjö,ta
13042,fráköst,nhfn
13043,",",pk
13044,Páll,nken-s
13045,Axel,nken-s
13046,Vilbergsson,nken-s
13047, þrettán <sil> fjögur,ta
13048,fráköst,nhfo
13049,",",pk
13050,Jóhann,nken-s
13051,Árni,nken-s
13052,Ólafsson,nken-s
13053, ellefu,ta
13054,",",pk
13055,Sigurður,nken-s
13056,Gunnar,nken-s
13057,Þorsteinsson,nken-s
13058, tíu <sil> tíu,ta
13059,fráköst,nhfo
13060,",",pk
13061,Ómar,nken-s
13062,Örn,nken-s
13063,Sævarsson,nken-s
13064, tvö,ta
13065,",",pk
13066,Ólafur,nken-s
13067,Ólafsson,nken-s
13068, tvö,ta
13069,",",pk
13070,Ryan,n----s
13071,Pettinella,n----s
13072, tvö <sil> fjögur,ta
